Index,System Time,Time Stamp,Channel,Direction,Frame ID,Type,Format,DLC,Data,None,,,,,
15997,"=""13:52:50.715""",0xB54E3E1,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
15998,"=""13:52:50.715""",0xB54E3E5,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
15999,"=""13:52:50.715""",0xB54E3EE,ch1,Receive,0x004F,Data,Standard,0x08,x| 70 47 81 87 70 47 A0 F8 ,KC Tool:          1st 8 bytes,,,,,
16000,"=""13:52:50.746""",0xB54E3FB,ch1,Receive,0x0050,Data,Standard,0x08,x| 40 10 70 47 30 B5 02 88 ,KC Tool:          2nd 8 bytes,,,,,
16001,"=""13:52:50.746""",0xB54E406,ch1,Receive,0x0051,Data,Standard,0x08,x| 1B 4B 1C 4C 98 42 0D D0 ,KC Tool:          3rd 8 bytes,,,,,
16002,"=""13:52:50.746""",0xB54E413,ch1,Receive,0x0052,Data,Standard,0x08,x| A0 42 0B D0 B0 F1 80 4F ,KC Tool:          4th 8 bytes,,,,,
16003,"=""13:52:50.746""",0xB54E41A,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
16004,"=""13:52:50.746""",0xB54E49B,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
16005,"=""13:52:50.746""",0xB54E4A0,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
16006,"=""13:52:50.746""",0xB54E50F,ch1,Receive,0x0060,Data,Standard,0x05,x| 84 00 01 51 B1 ,KC Tool:          NOT_USED	calculated page checksum,,,,,
16007,"=""13:52:50.746""",0xB54E526,ch1,Receive,0x0048,Data,Standard,0x08,x| 07 00 01 51 B1 9E 48 00 ,KC Tool:          IAP_REPLY_TO_LCD (IAP_REQUEST)     	check page checksum,,,,,
16008,"=""13:52:50.776""",0xB54E5D4,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
16009,"=""13:52:50.806""",0xB54E697,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
16010,"=""13:52:50.806""",0xB54E69C,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
16011,"=""13:52:50.806""",0xB54E735,ch1,Receive,0x0069,Data,Standard,0x08,x| 07 40 40 40 40 40 40 40 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    ,,,,,
16012,"=""13:52:50.806""",0xB54E756,ch1,Receive,0x004F,Data,Standard,0x08,x| 08 D0 19 4D A8 42 05 D0 ,KC Tool:          1st 8 bytes,,,,,
16013,"=""13:52:50.806""",0xB54E760,ch1,Receive,0x0050,Data,Standard,0x08,x| 18 4D A8 42 02 D0 18 4D ,KC Tool:          2nd 8 bytes,,,,,
16014,"=""13:52:50.806""",0xB54E769,ch1,Receive,0x0051,Data,Standard,0x08,x| A8 42 03 D1 22 F0 70 05 ,KC Tool:          3rd 8 bytes,,,,,
16015,"=""13:52:50.806""",0xB54E773,ch1,Receive,0x0052,Data,Standard,0x08,x| 4A 88 2A 43 15 4D A8 42 ,KC Tool:          4th 8 bytes,,,,,
16016,"=""13:52:50.806""",0xB54E779,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
16017,"=""13:52:50.835""",0xB54E7C7,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
16018,"=""13:52:50.835""",0xB54E7CC,ch1,Receive,0x004F,Data,Standard,0x08,x| 06 D0 15 4D A8 42 03 D0 ,KC Tool:          1st 8 bytes,,,,,
16019,"=""13:52:50.835""",0xB54E7D2,ch1,Receive,0x0050,Data,Standard,0x08,x| 22 F4 40 75 CA 88 2A 43 ,KC Tool:          2nd 8 bytes,,,,,
16020,"=""13:52:50.835""",0xB54E7DD,ch1,Receive,0x0051,Data,Standard,0x08,x| 02 80 8A 88 98 42 82 85 ,KC Tool:          3rd 8 bytes,,,,,
16021,"=""13:52:50.835""",0xB54E7E7,ch1,Receive,0x0052,Data,Standard,0x08,x| 0A 88 02 85 0A D0 A0 42 ,KC Tool:          4th 8 bytes,,,,,
16022,"=""13:52:50.835""",0xB54E7ED,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
16023,"=""13:52:50.835""",0xB54E80B,ch1,Receive,0x004F,Data,Standard,0x08,x| 08 D0 0E 4A 90 42 05 D0 ,KC Tool:          1st 8 bytes,,,,,
16024,"=""13:52:50.835""",0xB54E815,ch1,Receive,0x0050,Data,Standard,0x08,x| 0D 4A 90 42 02 D0 0D 4A ,KC Tool:          2nd 8 bytes,,,,,
16025,"=""13:52:50.835""",0xB54E81F,ch1,Receive,0x0051,Data,Standard,0x08,x| 90 42 01 D1 09 7A 01 86 ,KC Tool:          3rd 8 bytes,,,,,
16026,"=""13:52:50.835""",0xB54E82C,ch1,Receive,0x0052,Data,Standard,0x08,x| 01 21 81 82 30 BD 00 00 ,KC Tool:          4th 8 bytes,,,,,
16027,"=""13:52:50.835""",0xB54E832,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
16028,"=""13:52:50.835""",0xB54E844,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
16029,"=""13:52:50.835""",0xB54E852,ch1,Receive,0x004F,Data,Standard,0x08,x| 00 2C 01 40 00 34 01 40 ,KC Tool:          1st 8 bytes,,,,,
16030,"=""13:52:50.835""",0xB54E85C,ch1,Receive,0x0050,Data,Standard,0x08,x| 00 04 00 40 00 08 00 40 ,KC Tool:          2nd 8 bytes,,,,,
16031,"=""13:52:50.835""",0xB54E866,ch1,Receive,0x0051,Data,Standard,0x08,x| 00 0C 00 40 00 10 00 40 ,KC Tool:          3rd 8 bytes,,,,,
16032,"=""13:52:50.835""",0xB54E870,ch1,Receive,0x0052,Data,Standard,0x08,x| 00 14 00 40 00 40 01 40 ,KC Tool:          4th 8 bytes,,,,,
16033,"=""13:52:50.835""",0xB54E875,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
16034,"=""13:52:50.835""",0xB54E894,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
16035,"=""13:52:50.835""",0xB54E899,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
16036,"=""13:52:50.865""",0xB54E8C5,ch1,Receive,0x004F,Data,Standard,0x08,x| 00 44 01 40 00 48 01 40 ,KC Tool:          1st 8 bytes,,,,,
16037,"=""13:52:50.865""",0xB54E8CF,ch1,Receive,0x0050,Data,Standard,0x08,x| 2D E9 F0 41 24 48 01 26 ,KC Tool:          2nd 8 bytes,,,,,
16038,"=""13:52:50.865""",0xB54E8D8,ch1,Receive,0x0051,Data,Standard,0x08,x| 24 49 00 88 B0 F5 A2 6F ,KC Tool:          3rd 8 bytes,,,,,
16039,"=""13:52:50.865""",0xB54E8E2,ch1,Receive,0x0052,Data,Standard,0x08,x| 00 D8 0E 70 00 24 B0 F5 ,KC Tool:          4th 8 bytes,,,,,
16040,"=""13:52:50.865""",0xB54E8E8,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
16041,"=""13:52:50.865""",0xB54E937,ch1,Receive,0x004F,Data,Standard,0x08,x| CE 6F 00 D9 0C 70 20 4D ,KC Tool:          1st 8 bytes,,,,,
16042,"=""13:52:50.865""",0xB54E943,ch1,Receive,0x0050,Data,Standard,0x08,x| B0 F5 00 7F 03 D8 83 20 ,KC Tool:          2nd 8 bytes,,,,,
16043,"=""13:52:50.865""",0xB54E94E,ch1,Receive,0x0051,Data,Standard,0x08,x| 28 70 F4 F7 57 FB 1D 48 ,KC Tool:          3rd 8 bytes,,,,,
16044,"=""13:52:50.865""",0xB54E95A,ch1,Receive,0x0052,Data,Standard,0x08,x| 23 22 1E 49 07 78 1C 48 ,KC Tool:          4th 8 bytes,,,,,
16045,"=""13:52:50.865""",0xB54E960,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
16046,"=""13:52:50.865""",0xB54E96A,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F8 01 00 00 ,Control Panel:    CONTROLLER_CHANGE_REQUEST          	AUX2_OUT_ENABLE = OFF,,,,,
16047,"=""13:52:50.865""",0xB54E970,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
16048,"=""13:52:50.865""",0xB54E9B8,ch1,Receive,0x004F,Data,Standard,0x08,x| 40 F2 BE 53 63 2F 06 D0 ,KC Tool:          1st 8 bytes,,,,,
16049,"=""13:52:50.865""",0xB54E9BD,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
16050,"=""13:52:50.865""",0xB54E9C1,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 05 00 00 ,Control Panel:    CONTROLLER_CHANGE_REQUEST          	REVERSE_ALARM_ENABLE = OFF,,,,,
16051,"=""13:52:50.865""",0xB54E9C6,ch1,Receive,0x0050,Data,Standard,0x08,x| 09 88 99 42 13 D8 03 78 ,KC Tool:          2nd 8 bytes,,,,,
16052,"=""13:52:50.865""",0xB54E9CD,ch1,Receive,0x0051,Data,Standard,0x08,x| 5B 1C 03 70 10 E0 18 4E ,KC Tool:          3rd 8 bytes,,,,,
16053,"=""13:52:50.895""",0xB54E9D8,ch1,Receive,0x0052,Data,Standard,0x08,x| 09 88 36 78 0E B9 40 F2 ,KC Tool:          4th 8 bytes,,,,,
16054,"=""13:52:50.895""",0xB54E9DE,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
16055,"=""13:52:50.895""",0xB54EA04,ch1,Receive,0x004F,Data,Standard,0x08,x| 0E 63 99 42 04 D8 01 78 ,KC Tool:          1st 8 bytes,,,,,
16056,"=""13:52:50.895""",0xB54EA0E,ch1,Receive,0x0050,Data,Standard,0x08,x| 49 1C 01 70 C8 B2 0F E0 ,KC Tool:          2nd 8 bytes,,,,,
16057,"=""13:52:50.895""",0xB54EA18,ch1,Receive,0x0051,Data,Standard,0x08,x| 04 70 BD E8 F0 81 04 70 ,KC Tool:          3rd 8 bytes,,,,,
16058,"=""13:52:50.895""",0xB54EA22,ch1,Receive,0x0052,Data,Standard,0x08,x| 40 F2 DC 57 0F 4B B9 42 ,KC Tool:          4th 8 bytes,,,,,
16059,"=""13:52:50.895""",0xB54EA28,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
16060,"=""13:52:50.895""",0xB54EA76,ch1,Receive,0x004F,Data,Standard,0x08,x| 00 D8 1E 70 40 F2 F4 56 ,KC Tool:          1st 8 bytes,,,,,
16061,"=""13:52:50.895""",0xB54EA81,ch1,Receive,0x0050,Data,Standard,0x08,x| B1 42 00 D9 1C 70 00 78 ,KC Tool:          2nd 8 bytes,,,,,
16062,"=""13:52:50.895""",0xB54EA8D,ch1,Receive,0x0051,Data,Standard,0x08,x| B4 28 EE D9 2A 70 BD E8 ,KC Tool:          3rd 8 bytes,,,,,
16063,"=""13:52:50.895""",0xB54EA92,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
16064,"=""13:52:50.895""",0xB54EA97,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
16065,"=""13:52:50.895""",0xB54EA9B,ch1,Receive,0x0052,Data,Standard,0x08,x| F0 41 F4 F7 23 BB 00 00 ,KC Tool:          4th 8 bytes,,,,,
16066,"=""13:52:50.895""",0xB54EA9F,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
16067,"=""13:52:50.895""",0xB54EAA4,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
16068,"=""13:52:50.895""",0xB54EAF5,ch1,Receive,0x004F,Data,Standard,0x08,x| B6 00 00 20 E6 02 00 20 ,KC Tool:          1st 8 bytes,,,,,
16069,"=""13:52:50.925""",0xB54EAFF,ch1,Receive,0x0050,Data,Standard,0x08,x| 36 00 00 20 68 00 00 20 ,KC Tool:          2nd 8 bytes,,,,,
16070,"=""13:52:50.925""",0xB54EB09,ch1,Receive,0x0051,Data,Standard,0x08,x| 0D 04 00 20 B4 00 00 20 ,KC Tool:          3rd 8 bytes,,,,,
16071,"=""13:52:50.925""",0xB54EB12,ch1,Receive,0x0052,Data,Standard,0x08,x| AD 03 00 20 E5 02 00 20 ,KC Tool:          4th 8 bytes,,,,,
16072,"=""13:52:50.925""",0xB54EB18,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
16073,"=""13:52:50.925""",0xB54EB67,ch1,Receive,0x004F,Data,Standard,0x08,x| 2D E9 F0 5F 60 48 DF F8 ,KC Tool:          1st 8 bytes,,,,,
16074,"=""13:52:50.925""",0xB54EB71,ch1,Receive,0x0050,Data,Standard,0x08,x| 84 E1 61 4F 02 88 40 F6 ,KC Tool:          2nd 8 bytes,,,,,
16075,"=""13:52:50.925""",0xB54EB7B,ch1,Receive,0x0051,Data,Standard,0x08,x| 2C 10 60 4D DF F8 80 81 ,KC Tool:          3rd 8 bytes,,,,,
16076,"=""13:52:50.925""",0xB54EB85,ch1,Receive,0x0052,Data,Standard,0x08,x| DF F8 80 91 60 4E 00 24 ,KC Tool:          4th 8 bytes,,,,,
16077,"=""13:52:50.925""",0xB54EB8A,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
16078,"=""13:52:50.925""",0xB54EBAE,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
16079,"=""13:52:50.925""",0xB54EBC8,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
16080,"=""13:52:50.925""",0xB54EBDC,ch1,Receive,0x004F,Data,Standard,0x08,x| 4F F0 01 0A 82 42 1F D2 ,KC Tool:          1st 8 bytes,,,,,
16081,"=""13:52:50.925""",0xB54EBE7,ch1,Receive,0x0050,Data,Standard,0x08,x| 28 88 40 1C 80 B2 28 80 ,KC Tool:          2nd 8 bytes,,,,,
16082,"=""13:52:50.925""",0xB54EBF1,ch1,Receive,0x0051,Data,Standard,0x08,x| A9 F8 00 40 34 80 A8 F8 ,KC Tool:          3rd 8 bytes,,,,,
16083,"=""13:52:50.925""",0xB54EBFB,ch1,Receive,0x0052,Data,Standard,0x08,x| 00 40 B0 F5 96 7F 41 D9 ,KC Tool:          4th 8 bytes,,,,,
16084,"=""13:52:50.925""",0xB54EC00,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
16085,"=""13:52:50.955""",0xB54EC2F,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 03 00 00 ,Control Panel:    CONTROLLER_CHANGE_REQUEST          	VALVE_ENABLE = OFF,,,,,
16086,"=""13:52:50.955""",0xB54EC4F,ch1,Receive,0x004F,Data,Standard,0x08,x| 58 4E 30 78 F0 BB 1A 21 ,KC Tool:          1st 8 bytes,,,,,
16087,"=""13:52:50.955""",0xB54EC5A,ch1,Receive,0x0050,Data,Standard,0x08,x| 8E F8 00 10 F4 F7 EA FA ,KC Tool:          2nd 8 bytes,,,,,
16088,"=""13:52:50.955""",0xB54EC63,ch1,Receive,0x0051,Data,Standard,0x08,x| 55 48 2C 80 86 F8 00 A0 ,KC Tool:          3rd 8 bytes,,,,,
16089,"=""13:52:50.955""",0xB54EC6E,ch1,Receive,0x0052,Data,Standard,0x08,x| 01 78 41 F0 10 01 01 70 ,KC Tool:          4th 8 bytes,,,,,
16090,"=""13:52:50.955""",0xB54EC73,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
16091,"=""13:52:50.955""",0xB54EC90,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
16092,"=""13:52:50.955""",0xB54EC95,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
16093,"=""13:52:50.955""",0xB54ECC3,ch1,Receive,0x004F,Data,Standard,0x08,x| 52 48 39 78 01 70 8A E0 ,KC Tool:          1st 8 bytes,,,,,
16094,"=""13:52:50.955""",0xB54ECCD,ch1,Receive,0x0050,Data,Standard,0x08,x| 51 48 DF F8 48 B1 52 49 ,KC Tool:          2nd 8 bytes,,,,,
16095,"=""13:52:50.955""",0xB54ECD7,ch1,Receive,0x0051,Data,Standard,0x08,x| 07 88 47 48 0B 78 BA 42 ,KC Tool:          3rd 8 bytes,,,,,
16096,"=""13:52:50.955""",0xB54ECE1,ch1,Receive,0x0052,Data,Standard,0x08,x| 90 F8 00 C0 9B F8 00 00 ,KC Tool:          4th 8 bytes,,,,,
16097,"=""13:52:50.955""",0xB54ECE7,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
16098,"=""13:52:50.955""",0xB54ECF5,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
16099,"=""13:52:50.955""",0xB54ED41,ch1,Receive,0x004F,Data,Standard,0x08,x| 20 F0 40 00 37 D2 B8 F8 ,KC Tool:          1st 8 bytes,,,,,
16100,"=""13:52:50.955""",0xB54ED4C,ch1,Receive,0x0050,Data,Standard,0x08,x| 00 70 7F 1C BF B2 A8 F8 ,KC Tool:          2nd 8 bytes,,,,,
16101,"=""13:52:50.985""",0xB54ED56,ch1,Receive,0x0051,Data,Standard,0x08,x| 00 70 2C 80 A9 F8 00 40 ,KC Tool:          3rd 8 bytes,,,,,
16102,"=""13:52:50.985""",0xB54ED60,ch1,Receive,0x0052,Data,Standard,0x08,x| 40 F2 DC 55 34 80 AF 42 ,KC Tool:          4th 8 bytes,,,,,
16103,"=""13:52:50.985""",0xB54ED66,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
16104,"=""13:52:50.985""",0xB54EDA1,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
16105,"=""13:52:50.985""",0xB54EDB5,ch1,Receive,0x004F,Data,Standard,0x08,x| 6D D9 46 4D 2E 78 6E B9 ,KC Tool:          1st 8 bytes,,,,,
16106,"=""13:52:50.985""",0xB54EDC0,ch1,Receive,0x0050,Data,Standard,0x08,x| 40 F0 80 00 8B F8 00 00 ,KC Tool:          2nd 8 bytes,,,,,
16107,"=""13:52:50.985""",0xB54EDCB,ch1,Receive,0x0051,Data,Standard,0x08,x| 43 F0 01 00 08 70 3C 48 ,KC Tool:          3rd 8 bytes,,,,,
16108,"=""13:52:50.985""",0xB54EDD5,ch1,Receive,0x0052,Data,Standard,0x08,x| 01 78 41 F0 10 01 01 70 ,KC Tool:          4th 8 bytes,,,,,
16109,"=""13:52:50.985""",0xB54EDDB,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
16110,"=""13:52:50.985""",0xB54EE21,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
16111,"=""13:52:50.985""",0xB54EE5B,ch1,Receive,0x004F,Data,Standard,0x08,x| 3A 48 00 E0 56 E0 80 F8 ,KC Tool:          1st 8 bytes,,,,,
16112,"=""13:52:50.985""",0xB54EE72,ch1,Receive,0x0050,Data,Standard,0x08,x| 00 C0 3D 49 85 F8 00 A0 ,KC Tool:          2nd 8 bytes,,,,,
16113,"=""13:52:51.015""",0xB54EE88,ch1,Receive,0x0051,Data,Standard,0x08,x| 21 20 8E F8 00 00 08 70 ,KC Tool:          3rd 8 bytes,,,,,
16114,"=""13:52:51.015""",0xB54EE8D,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
16115,"=""13:52:51.015""",0xB54EE92,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
16116,"=""13:52:51.015""",0xB54EE9D,ch1,Receive,0x0052,Data,Standard,0x08,x| 3A 49 08 70 3A 48 3B 49 ,KC Tool:          4th 8 bytes,,,,,
16117,"=""13:52:51.015""",0xB54EEA3,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
16118,"=""13:52:51.015""",0xB54EEF4,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F2 07 00 00 ,Control Panel:    CONTROLLER_CHANGE_REQUEST          	BRUSH_PRESSURE_LOW,,,,,
16119,"=""13:52:51.015""",0xB54EEFB,ch1,Receive,0x004F,Data,Standard,0x08,x| 04 80 40 F2 E1 40 08 80 ,KC Tool:          1st 8 bytes,,,,,
16120,"=""13:52:51.015""",0xB54EF11,ch1,Receive,0x0050,Data,Standard,0x08,x| 39 48 04 80 39 48 04 80 ,KC Tool:          2nd 8 bytes,,,,,
16121,"=""13:52:51.015""",0xB54EF26,ch1,Receive,0x0051,Data,Standard,0x08,x| A8 F8 00 40 43 E0 38 4F ,KC Tool:          3rd 8 bytes,,,,,
16122,"=""13:52:51.015""",0xB54EF3B,ch1,Receive,0x0052,Data,Standard,0x08,x| 3F 88 BA 42 21 D2 B9 F8 ,KC Tool:          4th 8 bytes,,,,,
16123,"=""13:52:51.015""",0xB54EF41,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
16124,"=""13:52:51.015""",0xB54EF4D,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
16125,"=""13:52:51.015""",0xB54EF83,ch1,Receive,0x004F,Data,Standard,0x08,x| 00 70 7F 1C BF B2 A9 F8 ,KC Tool:          1st 8 bytes,,,,,
16126,"=""13:52:51.015""",0xB54EF95,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
16127,"=""13:52:51.015""",0xB54EF9A,ch1,Receive,0x0050,Data,Standard,0x08,x| 00 70 2C 80 A8 F8 00 40 ,KC Tool:          2nd 8 bytes,,,,,
16128,"=""13:52:51.045""",0xB54EFAE,ch1,Receive,0x0051,Data,Standard,0x08,x| 34 80 B7 F5 FA 6F 32 D9 ,KC Tool:          3rd 8 bytes,,,,,
16129,"=""13:52:51.045""",0xB54EFC4,ch1,Receive,0x0052,Data,Standard,0x08,x| 30 4D 2E 78 56 BB 20 F0 ,KC Tool:          4th 8 bytes,,,,,
16130,"=""13:52:51.045""",0xB54EFCA,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
16131,"=""13:52:51.045""",0xB54F021,ch1,Receive,0x004F,Data,Standard,0x08,x| 80 00 8B F8 00 00 23 F0 ,KC Tool:          1st 8 bytes,,,,,
16132,"=""13:52:51.045""",0xB54F037,ch1,Receive,0x0050,Data,Standard,0x08,x| 01 00 08 70 2C 48 01 78 ,KC Tool:          2nd 8 bytes,,,,,
16133,"=""13:52:51.045""",0xB54F04C,ch1,Receive,0x0051,Data,Standard,0x08,x| 41 F0 02 01 01 70 1D 48 ,KC Tool:          3rd 8 bytes,,,,,
16134,"=""13:52:51.045""",0xB54F062,ch1,Receive,0x0052,Data,Standard,0x08,x| 80 F8 00 C0 85 F8 00 A0 ,KC Tool:          4th 8 bytes,,,,,
16135,"=""13:52:51.045""",0xB54F067,ch1,Receive,0x0069,Data,Standard,0x08,x| 10 10 10 10 10 10 10 10 ,Kinetek:          HOST_IAP_REQUEST (IAP_RESPONSE)    	received 32 bytes,,,,,
16136,"=""13:52:51.045""",0xB54F079,ch1,Receive,0x0060,Data,Standard,0x05,x| 81 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
16137,"=""13:52:51.045""",0xB54F08B,ch1,Receive,0x0041,Data,Standard,0x05,x| 1D F1 04 00 01 ,BCM:              AUTONOMY_CONTROL_COMMAND,,,,,
16138,"=""13:52:51.045""",0xB54F090,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
16139,"=""13:52:51.045""",0xB54F0AA,ch1,Receive,0x004F,Data,Standard,0x08,x| 16 E0 B2 F5 6A 6F 16 D3 ,KC Tool:          1st 8 bytes,,,,,
16140,"=""13:52:51.045""",0xB54F0BF,ch1,Receive,0x0050,Data,Standard,0x08,x| 30 88 40 1C 80 B2 30 80 ,KC Tool:          2nd 8 bytes,,,,,
16141,"=""13:52:51.076""",0xB54F0D5,ch1,Receive,0x0051,Data,Standard,0x08,x| 32 28 0A D9 23 4F 38 78 ,KC Tool:          3rd 8 bytes,,,,,
16142,"=""13:52:51.076""",0xB54F0EA,ch1,Receive,0x0052,Data,Standard,0x08,x| 38 B9 A2 21 8E F8 00 10 ,KC Tool:          4th 8 bytes,,,,,
